generic_name,status,fda_black_box_warning,fda_black_box_warning_source,fda_black_box_warning_verified,dailymed_setid,dailymed_published_date,dailymed_title,dailymed_url,boxed_section_title,boxed_section_code,search_terms,warning_sha256
mephenytoin,no_current_fda_label,No current FDA/DailyMed label identified.,FDA/DailyMed search on 05-20-2026: no current label found for terms [mephenytoin; Mesantoin].,05-20-2026,,,,,,,mephenytoin; Mesantoin,c67d3026093804e38ce3e3a9f8038d1d17b5d1c3efbe1766729ddbf6430e936d
metharbital,no_current_fda_label,No current FDA/DailyMed label identified.,FDA/DailyMed search on 05-20-2026: no current label found for terms [metharbital; Gemonil].,05-20-2026,,,,,,,metharbital; Gemonil,c67d3026093804e38ce3e3a9f8038d1d17b5d1c3efbe1766729ddbf6430e936d
methsuximide,no_boxed_warning_in_selected_label,No FDA boxed warning identified in selected current DailyMed label.,"FDA/DailyMed SPL; status=no_boxed_warning_in_selected_label; setid=64a6ee88-c6b1-4e13-8208-b6772ef65a74; published=Apr 09, 2026; title=CELONTIN (METHSUXIMIDE) CAPSULE [PARKE-DAVIS DIV OF PFIZER INC]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=64a6ee88-c6b1-4e13-8208-b6772ef65a74",05-20-2026,64a6ee88-c6b1-4e13-8208-b6772ef65a74,"Apr 09, 2026",CELONTIN (METHSUXIMIDE) CAPSULE [PARKE-DAVIS DIV OF PFIZER INC],https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=64a6ee88-c6b1-4e13-8208-b6772ef65a74,,,methsuximide; Celontin,2e4628f652ce3c3f93c3cd1aadb2bba04203f648bc70f0e6d35c5b54d3cd3878
methylphenobarbital,no_current_fda_label,No current FDA/DailyMed label identified.,FDA/DailyMed search on 05-20-2026: no current label found for terms [methylphenobarbital; mephobarbital; mephobarbitone; methylphenobarbitone; metilfenobarbital; Mebaral; Mephyltaletten; Phemiton; Prominal].,05-20-2026,,,,,,,methylphenobarbital; mephobarbital; mephobarbitone; methylphenobarbitone; metilfenobarbital; Mebaral; Mephyltaletten; Phemiton; Prominal,c67d3026093804e38ce3e3a9f8038d1d17b5d1c3efbe1766729ddbf6430e936d
midazolam,boxed_warning_found,"WARNING: RISKS FROM CONCOMITANT USE WITH OPIOIDS; ABUSE, MISUSE, AND ADDICTION; and DEPENDENCE AND WITHDRAWAL REACTIONS Concomitant use of benzodiazepines and opioids may result in profound sedation, respiratory depression, coma, and death . Reserve concomitant prescribing of these drugs for patients for whom alternative treatment options are inadequate. Limit dosages and durations to the minimum required. Follow patients for signs and symptoms of respiratory depression and sedation [see Warnings and Precautions (5.1) and Drug Interactions (7.2) ] . The use of benzodiazepines, including NAYZILAM, exposes users to risks of abuse, misuse, and addiction, which can lead to overdose or death. Abuse and misuse of benzodiazepines commonly involve concomitant use of other medications, alcohol, and/or illicit substances, which is associated with an increased frequency of serious adverse outcomes. Before prescribing NAYZILAM and throughout treatment, assess each patient's risk for abuse, misuse, and addiction [see Warnings and Precautions (5.2) ]. The continued use of benzodiazepines may lead to clinically significant physical dependence. The risks of dependence and withdrawal increase with longer treatment duration and higher daily dose. Although NAYZILAM is indicated only for intermittent use [see Indications and Usage (1) and Dosage and Administration (2) ] , if used more frequently than recommended abrupt discontinuation or rapid dosage reduction of NAYZILAM may precipitate acute withdrawal reactions, which can be life-threatening. For patients using NAYZILAM more frequently than recommended, to reduce the risk of withdrawal reactions, use a gradual taper to discontinue NAYZILAM [see Warnings and Precautions (5.3) ]. WARNING: RISKS FROM CONCOMITANT USE WITH OPIOIDS; ABUSE, MISUSE, AND ADDICTION; and DEPENDENCE AND WITHDRAWAL REACTIONS See full prescribing information for complete boxed warning. Concomitant use of benzodiazepines and opioids may result in profound sedation, respiratory depression, coma, and death ( 5.1 , 7.2 ) The use of benzodiazepines, including NAYZILAM, exposes users to risks of abuse, misuse, and addiction, which can lead to overdose or death. Before prescribing NAYZILAM and throughout treatment, assess each patient's risk for abuse, misuse, and addiction ( 5.2 ). Although NAYZILAM is indicated only for intermittent use ( 1 , 2 ), if used more frequently than recommended, abrupt discontinuation or rapid dosage reduction of NAYZILAM may precipitate acute withdrawal reactions, which can be life-threatening. For patients using NAYZILAM more frequently than recommended, to reduce the risk of withdrawal reactions, use a gradual taper to discontinue NAYZILAM ( 5.3 ).","FDA/DailyMed SPL; status=boxed_warning_found; setid=2b29422e-54d5-4a49-8522-e9cf752368c3; published=Jan 31, 2023; title=NAYZILAM (MIDAZOLAM) SPRAY [UCB, INC.]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2b29422e-54d5-4a49-8522-e9cf752368c3",05-20-2026,2b29422e-54d5-4a49-8522-e9cf752368c3,"Jan 31, 2023","NAYZILAM (MIDAZOLAM) SPRAY [UCB, INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2b29422e-54d5-4a49-8522-e9cf752368c3,"WARNING: RISKS FROM CONCOMITANT USE WITH OPIOIDS; ABUSE, MISUSE, AND ADDICTION; and DEPENDENCE AND WITHDRAWAL REACTIONS",34066-1,midazolam; Nayzilam; Seizalam; Versed; midazolam nasal spray,4366ddbdbcead3419c690a98e74a56e04b8be1960176591ea80ca3cc817e2eb2
oxcarbazepine,no_boxed_warning_in_selected_label,No FDA boxed warning identified in selected current DailyMed label.,"FDA/DailyMed SPL; status=no_boxed_warning_in_selected_label; setid=aa610e56-1d1d-11e1-8bc2-0800200c9a66; published=Nov 17, 2025; title=OXTELLAR XR (OXCARBAZEPINE) TABLET [SUPERNUS PHARMACEUTICALS, INC.]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=aa610e56-1d1d-11e1-8bc2-0800200c9a66",05-20-2026,aa610e56-1d1d-11e1-8bc2-0800200c9a66,"Nov 17, 2025","OXTELLAR XR (OXCARBAZEPINE) TABLET [SUPERNUS PHARMACEUTICALS, INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=aa610e56-1d1d-11e1-8bc2-0800200c9a66,,,oxcarbazepine; Oxtellar XR; Trileptal,2e4628f652ce3c3f93c3cd1aadb2bba04203f648bc70f0e6d35c5b54d3cd3878
paramethadione,no_current_fda_label,No current FDA/DailyMed label identified.,FDA/DailyMed search on 05-20-2026: no current label found for terms [paramethadione; Paradione].,05-20-2026,,,,,,,paramethadione; Paradione,c67d3026093804e38ce3e3a9f8038d1d17b5d1c3efbe1766729ddbf6430e936d
perampanel,boxed_warning_found,"WARNING: SERIOUS PSYCHIATRIC AND BEHAVIORAL REACTIONS Serious or life-threatening psychiatric and behavioral adverse reactions including aggression, hostility, irritability, anger, and homicidal ideation and threats have been reported in patients taking FYCOMPA ( 5.1 ) . These reactions occurred in patients with and without prior psychiatric history, prior aggressive behavior, or concomitant use of medications associated with hostility and aggression ( 5.1 ) . Advise patients and caregivers to contact a healthcare provider immediately if any of these reactions or changes in mood, behavior, or personality that are not typical for the patient are observed while taking FYCOMPA or after discontinuing FYCOMPA ( 5.1 ) . Closely monitor patients particularly during the titration period and at higher doses ( 5.1 ) . FYCOMPA should be reduced if these symptoms occur and should be discontinued immediately if symptoms are severe or are worsening ( 5.1 ) . WARNING: SERIOUS PSYCHIATRIC AND BEHAVIORAL REACTIONS See full prescribing information for complete boxed warning. Serious or life-threatening psychiatric and behavioral adverse reactions including aggression, hostility, irritability, anger, and homicidal ideation and threats have been reported in patients taking FYCOMPA ( 5.1 ) Monitor patients for these reactions as well as for changes in mood, behavior, or personality that are not typical for the patient, particularly during the titration period and at higher doses ( 5.1 ) FYCOMPA should be reduced if these symptoms occur and should be discontinued immediately if symptoms are severe or are worsening ( 5.1 )","FDA/DailyMed SPL; status=boxed_warning_found; setid=71cf3309-e182-473c-8b0b-280cabd0e122; published=Jan 28, 2026; title=FYCOMPA (PERAMPANEL) TABLET FYCOMPA (PERAMPANEL) SUSPENSION [EISAI INC.]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=71cf3309-e182-473c-8b0b-280cabd0e122",05-20-2026,71cf3309-e182-473c-8b0b-280cabd0e122,"Jan 28, 2026",FYCOMPA (PERAMPANEL) TABLET FYCOMPA (PERAMPANEL) SUSPENSION [EISAI INC.],https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=71cf3309-e182-473c-8b0b-280cabd0e122,WARNING: SERIOUS PSYCHIATRIC AND BEHAVIORAL REACTIONS,34066-1,perampanel; Fycompa; E2007,62c87204209237f9451aebf1711a1fd8f0391d728e177f798e123ea4f8642fd1
phenacemide,no_current_fda_label,No current FDA/DailyMed label identified.,FDA/DailyMed search on 05-20-2026: no current label found for terms [phenacemide; Phenurone].,05-20-2026,,,,,,,phenacemide; Phenurone,c67d3026093804e38ce3e3a9f8038d1d17b5d1c3efbe1766729ddbf6430e936d
phenobarbital,boxed_warning_found,"WARNING: RISKS FROM CONCOMITANT USE WITH OPIOIDS; DEPENDENCE AND WITHDRAWAL REACTIONS AFTER USE OF SEZABY FOR A LONGER DURATION THAN RECOMMENDED; and ABUSE, MISUSE AND ADDICTION WITH UNAPPROVED USE IN ADOLESCENTS AND ADULTS Risks from Concomitant Use with Opioids Concomitant use of phenobarbital products, including SEZABY, and opioids may result in profound sedation, respiratory depression, coma, and death. Reserve concomitant prescribing of these drugs for patients for whom alternative treatment options are inadequate. If a decision is made for concomitant use of these drugs, limit dosages and durations to the minimum required, and follow patients for signs and symptoms of respiratory depression and sedation [see Warnings and Precautions (5.1) and Drug Interactions (7.3)]. Dependence and Withdrawal Reactions After Use of SEZABY for a Longer Duration than Recommended The continued use of phenobarbital may lead to clinically significant physical dependence. The risks of dependence and withdrawal increase with longer treatment duration and higher daily dose. Although SEZABY is indicated only for short-term use [see Indications and Usage (1) and Dosage and Administration (2)], if used for a longer duration than recommended, abrupt discontinuation or rapid dosage reduction of SEZABY may precipitate acute withdrawal reactions, which can be life-threatening. For patients receiving SEZABY for longer duration than recommended, to reduce the risk of withdrawal reactions, use a gradual taper to discontinue SEZABY [see Warnings and Precautions (5.2)]. Abuse, Misuse, and Addiction with Unapproved Use in Adolescents and Adults SEZABY is not approved for use in adolescents or adults. The unapproved use of SEZABY, in adolescents and adults exposes them to risks of abuse, misuse, and addiction, which can lead to overdose or death. Abuse and misuse of phenobarbital commonly involve concomitant use of other drugs, alcohol, and/or illicit substances, which is associated with an increased frequency of serious adverse outcomes [see Warnings and Precaution (5.3)]. WARNING: RISKS FROM CONCOMITANT USE WITH OPIOIDS; DEPENDENCE AND WITHDRAWAL REACTIONS AFTER USE OF SEZABY FOR A LONGER DURATION THAN RECOMMENDED; and ABUSE, MISUSE, AND ADDICTION WITH UNAPPROVED USE IN ADOLESCENTS AND ADULTS See full prescribing information for complete boxed warning . Concomitant use of phenobarbital products, including SEZABY, and opioids may result in profound sedation, respiratory depression, coma, and death. If a decision is made to use concomitantly, limit dosages and durations to the minimum required, and monitor patients for respiratory depression and sedation. (5.1, 7.3) Although SEZABY is indicated only for short-term use (1, 2), if used for a longer duration than recommended, abrupt discontinuation or rapid dosage reduction may precipitate acute withdrawal reactions, which can be life-threatening. For patients receiving SEZABY for a longer duration than recommended, to reduce the risk of withdrawal reactions, use a gradual taper to discontinue SEZABY. (5.2) SEZABY is not approved for use in adolescents or adults. The unapproved use of SEZABY in adolescents and adults exposes them to risks of abuse, misuse, and addiction, which can lead to overdose or death. (5.3)","FDA/DailyMed SPL; status=boxed_warning_found; setid=8c7d0402-4977-4c25-bc4b-11db91339e9a; published=; title=These highlights do not include all the information needed to use SEZABY safely and effectively. See full prescribing information for SEZABY. SEZABY™ (phenobarbital sodium) for injection, for intravenous use, CIV Initial U.S. Approval: 2022; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8c7d0402-4977-4c25-bc4b-11db91339e9a",05-20-2026,8c7d0402-4977-4c25-bc4b-11db91339e9a,,"These highlights do not include all the information needed to use SEZABY safely and effectively. See full prescribing information for SEZABY. SEZABY™ (phenobarbital sodium) for injection, for intravenous use, CIV Initial U.S. Approval: 2022",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8c7d0402-4977-4c25-bc4b-11db91339e9a,"WARNING: RISKS FROM CONCOMITANT USE WITH OPIOIDS; DEPENDENCE AND WITHDRAWAL REACTIONS AFTER USE OF SEZABY FOR A LONGER DURATION THAN RECOMMENDED; and ABUSE, MISUSE AND ADDICTION WITH UNAPPROVED USE IN ADOLESCENTS AND ADULTS",34066-1,phenobarbital; phenobarbitone; Luminal; Phenobarb; Solfoton,6573d1376f1d37c82393f1c430ca7610cad872c6c31fcb7a1f235ba242c57720
phensuximide,no_current_fda_label,No current FDA/DailyMed label identified.,FDA/DailyMed search on 05-20-2026: no current label found for terms [phensuximide; Milontin].,05-20-2026,,,,,,,phensuximide; Milontin,c67d3026093804e38ce3e3a9f8038d1d17b5d1c3efbe1766729ddbf6430e936d
phenytoin,boxed_warning_found,"WARNING: CARIOVASCULAR RISK ASSOCIATED WITH RAPID INFUSION WARNING: CARDIOVASCULAR RISK ASSOCIATED WITH RAPID INFUSION The rate of intravenous Phenytoin Sodium Injection administration should not exceed 50 mg per minutes in adults and 1 to 3 mg/min (or 50 mg per minute, whichever is slower) in pediatric patients because of the risk of severe hypotension and cardiac arrhythmias. Careful cardiac monitoring is needed during and after administering intravenous Phenytoin Sodium Injection. Although the risk of cardiovascular toxicity increases with infusion rates above the recommended infusion rate, these events have also been reported at or below the recommended infusion rate. Reduction in rate of administration or discontinuation of dosing may be needed [see Dosage and Administration (2.1) and Warnings and Precautions (5.1)]. See full prescribing information for complete boxed warning. • The rate of intravenous Phenytoin Sodium Injection administration should not exceed 50 mg per minute in adults and 1 to 3 mg/kg/min (or 50 mg per minute, whichever is slower) in pediatric patients because of the risk of severe hypotension and cardiac arrhythmias. • Careful cardiac monitoring is needed during and after administering intravenous Phenytoin Sodium Injection. • Reduction in rate of administration or discontinuation of dosing may be needed (2.1, 5.1)","FDA/DailyMed SPL; status=boxed_warning_found; setid=a52cf1bd-dc1f-47be-aba8-29066d9a50fb; published=; title=Phenytoin Sodium Injection, USP Rx Only These highlights do not include all the information needed to use PHENYTOIN SODIUM INJECTION safely and effectively. See full prescribing information for PHENYTOIN SODIUM INJECTION. PHENYTOIN Sodium Injection for intravenous or intramuscular use Initial U.S. Approval: 1953; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a52cf1bd-dc1f-47be-aba8-29066d9a50fb",05-20-2026,a52cf1bd-dc1f-47be-aba8-29066d9a50fb,,"Phenytoin Sodium Injection, USP Rx Only These highlights do not include all the information needed to use PHENYTOIN SODIUM INJECTION safely and effectively. See full prescribing information for PHENYTOIN SODIUM INJECTION. PHENYTOIN Sodium Injection for intravenous or intramuscular use Initial U.S. Approval: 1953",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a52cf1bd-dc1f-47be-aba8-29066d9a50fb,WARNING: CARIOVASCULAR RISK ASSOCIATED WITH RAPID INFUSION,34066-1,phenytoin; Dilantin; Epanutin; Phenytek; Phenytoin Sodium Flynn,9431ece0f26385c669fe13f09ae38fc95a443b42cbcb1075d376d735c7f9961a
piracetam,no_current_fda_label,No current FDA/DailyMed label identified.,FDA/DailyMed search on 05-20-2026: no current label found for terms [piracetam; Nootropil].,05-20-2026,,,,,,,piracetam; Nootropil,c67d3026093804e38ce3e3a9f8038d1d17b5d1c3efbe1766729ddbf6430e936d
potassium bromide,no_boxed_warning_in_selected_label,No FDA boxed warning identified in selected current DailyMed label.,"FDA/DailyMed SPL; status=no_boxed_warning_in_selected_label; setid=c77c8feb-0240-4ea3-9c89-3b972feb0538; published=May 07, 2026; title=POTASSIUM BROMIDE POWDER [AX PHARMACEUTICAL CORP]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c77c8feb-0240-4ea3-9c89-3b972feb0538",05-20-2026,c77c8feb-0240-4ea3-9c89-3b972feb0538,"May 07, 2026",POTASSIUM BROMIDE POWDER [AX PHARMACEUTICAL CORP],https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c77c8feb-0240-4ea3-9c89-3b972feb0538,,,potassium bromide; bromide; kaliumbromid; DIBRO-BE mono; Kaliumbromid DESITIN,2e4628f652ce3c3f93c3cd1aadb2bba04203f648bc70f0e6d35c5b54d3cd3878
pregabalin,no_boxed_warning_in_selected_label,No FDA boxed warning identified in selected current DailyMed label.,"FDA/DailyMed SPL; status=no_boxed_warning_in_selected_label; setid=f280bbd8-2af2-444a-bd96-e409337ca6dd; published=Apr 15, 2026; title=LYRICA CR (PREGABALIN) TABLET, FILM COATED, EXTENDED RELEASE [VIATRIS SPECIALTY LLC]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f280bbd8-2af2-444a-bd96-e409337ca6dd",05-20-2026,f280bbd8-2af2-444a-bd96-e409337ca6dd,"Apr 15, 2026","LYRICA CR (PREGABALIN) TABLET, FILM COATED, EXTENDED RELEASE [VIATRIS SPECIALTY LLC]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f280bbd8-2af2-444a-bd96-e409337ca6dd,,,pregabalin; Alzain; Lyrica; CI-1008,2e4628f652ce3c3f93c3cd1aadb2bba04203f648bc70f0e6d35c5b54d3cd3878
primidone,no_boxed_warning_in_selected_label,No FDA boxed warning identified in selected current DailyMed label.,"FDA/DailyMed SPL; status=no_boxed_warning_in_selected_label; setid=af593171-dabb-4ea3-b44c-89ed457b2c46; published=Aug 12, 2020; title=MYSOLINE (PRIMIDONE) TABLET [BAUSCH HEALTH US, LLC]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=af593171-dabb-4ea3-b44c-89ed457b2c46",05-20-2026,af593171-dabb-4ea3-b44c-89ed457b2c46,"Aug 12, 2020","MYSOLINE (PRIMIDONE) TABLET [BAUSCH HEALTH US, LLC]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=af593171-dabb-4ea3-b44c-89ed457b2c46,,,primidone; Mysoline,2e4628f652ce3c3f93c3cd1aadb2bba04203f648bc70f0e6d35c5b54d3cd3878
progabide,no_current_fda_label,No current FDA/DailyMed label identified.,FDA/DailyMed search on 05-20-2026: no current label found for terms [progabide; Gabrene].,05-20-2026,,,,,,,progabide; Gabrene,c67d3026093804e38ce3e3a9f8038d1d17b5d1c3efbe1766729ddbf6430e936d
rufinamide,no_boxed_warning_in_selected_label,No FDA boxed warning identified in selected current DailyMed label.,"FDA/DailyMed SPL; status=no_boxed_warning_in_selected_label; setid=0a3fa925-1abd-458a-bd57-4ae780a1ef2d; published=Nov 18, 2024; title=BANZEL (RUFINAMIDE) TABLET, FILM COATED BANZEL (RUFINAMIDE) SUSPENSION [EISAI INC.]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0a3fa925-1abd-458a-bd57-4ae780a1ef2d",05-20-2026,0a3fa925-1abd-458a-bd57-4ae780a1ef2d,"Nov 18, 2024","BANZEL (RUFINAMIDE) TABLET, FILM COATED BANZEL (RUFINAMIDE) SUSPENSION [EISAI INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0a3fa925-1abd-458a-bd57-4ae780a1ef2d,,,rufinamide; Banzel; Inovelon; CGP 33101,2e4628f652ce3c3f93c3cd1aadb2bba04203f648bc70f0e6d35c5b54d3cd3878
stiripentol,no_boxed_warning_in_selected_label,No FDA boxed warning identified in selected current DailyMed label.,"FDA/DailyMed SPL; status=no_boxed_warning_in_selected_label; setid=58304ba8-9779-4658-811e-94ffe08c3f16; published=Apr 30, 2026; title=DIACOMIT (STIRIPENTOL) CAPSULE DIACOMIT (STIRIPENTOL) POWDER, FOR SUSPENSION [BIOCODEX, INC.]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=58304ba8-9779-4658-811e-94ffe08c3f16",05-20-2026,58304ba8-9779-4658-811e-94ffe08c3f16,"Apr 30, 2026","DIACOMIT (STIRIPENTOL) CAPSULE DIACOMIT (STIRIPENTOL) POWDER, FOR SUSPENSION [BIOCODEX, INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=58304ba8-9779-4658-811e-94ffe08c3f16,,,stiripentol; Diacomit,2e4628f652ce3c3f93c3cd1aadb2bba04203f648bc70f0e6d35c5b54d3cd3878
sultiame,no_current_fda_label,No current FDA/DailyMed label identified.,FDA/DailyMed search on 05-20-2026: no current label found for terms [sultiame; sulthiame; Ospolot].,05-20-2026,,,,,,,sultiame; sulthiame; Ospolot,c67d3026093804e38ce3e3a9f8038d1d17b5d1c3efbe1766729ddbf6430e936d
tiagabine,no_boxed_warning_in_selected_label,No FDA boxed warning identified in selected current DailyMed label.,"FDA/DailyMed SPL; status=no_boxed_warning_in_selected_label; setid=72b7f357-8827-4a8b-b55a-01fbce47ae80; published=Aug 08, 2016; title=GABITRIL (TIAGABINE HYDROCHLORIDE) TABLET, FILM COATED [CARILION MATERIALS MANAGEMENT]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=72b7f357-8827-4a8b-b55a-01fbce47ae80",05-20-2026,72b7f357-8827-4a8b-b55a-01fbce47ae80,"Aug 08, 2016","GABITRIL (TIAGABINE HYDROCHLORIDE) TABLET, FILM COATED [CARILION MATERIALS MANAGEMENT]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=72b7f357-8827-4a8b-b55a-01fbce47ae80,,,tiagabine; Gabitril; NO-328,2e4628f652ce3c3f93c3cd1aadb2bba04203f648bc70f0e6d35c5b54d3cd3878
topiramate,no_boxed_warning_in_selected_label,No FDA boxed warning identified in selected current DailyMed label.,"FDA/DailyMed SPL; status=no_boxed_warning_in_selected_label; setid=e2a4df59-fead-4a01-9021-9eda02c48010; published=Mar 23, 2026; title=EPRONTIA (TOPIRAMATE) SOLUTION [AZURITY PHARMACEUTICALS, INC.]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e2a4df59-fead-4a01-9021-9eda02c48010",05-20-2026,e2a4df59-fead-4a01-9021-9eda02c48010,"Mar 23, 2026","EPRONTIA (TOPIRAMATE) SOLUTION [AZURITY PHARMACEUTICALS, INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e2a4df59-fead-4a01-9021-9eda02c48010,,,topiramate; Eprontia; Qudexy XR; Topamax; Topamax Sprinkle; Trokendi XR,2e4628f652ce3c3f93c3cd1aadb2bba04203f648bc70f0e6d35c5b54d3cd3878
trimethadione,no_current_fda_label,No current FDA/DailyMed label identified.,FDA/DailyMed search on 05-20-2026: no current label found for terms [trimethadione; Tridione].,05-20-2026,,,,,,,trimethadione; Tridione,c67d3026093804e38ce3e3a9f8038d1d17b5d1c3efbe1766729ddbf6430e936d
valproic acid,boxed_warning_found,"WARNING: LIFE THREATENING ADVERSE REACTIONS Hepatotoxicity General Population: Hepatic failure resulting in fatalities has occurred in patients receiving valproate and its derivatives. These incidents usually have occurred during the first six months of treatment. Serious or fatal hepatotoxicity may be preceded by non-specific symptoms such as malaise, weakness, lethargy, facial edema, anorexia, and vomiting. In patients with epilepsy, a loss of seizure control may also occur. Patients should be monitored closely for appearance of these symptoms. Serum liver tests should be performed prior to therapy and at frequent intervals thereafter, especially during the first six months [see Warnings and Precautions ( 5.1 )] . Children under the age of two years are at a considerably increased risk of developing fatal hepatotoxicity, especially those on multiple anticonvulsants, those with congenital metabolic disorders, those with severe seizure disorders accompanied by mental retardation, and those with organic brain disease. When Depakote ER is used in this patient group, it should be used with extreme caution and as a sole agent. The benefits of therapy should be weighed against the risks. The incidence of fatal hepatotoxicity decreases considerably in progressively older patient groups. Patients with Mitochondrial Disease: There is an increased risk of valproate-induced acute liver failure and resultant deaths in patients with hereditary neurometabolic syndromes caused by DNA mutations of the mitochondrial DNA Polymerase γ (POLG) gene (e.g. , Alpers Huttenlocher Syndrome). Depakote ER is contraindicated in patients known to have mitochondrial disorders caused by POLG mutations and children under two years of age who are clinically suspected of having a mitochondrial disorder [see Contraindications ( 4 )] . In patients over two years of age who are clinically suspected of having a hereditary mitochondrial disease, Depakote ER should only be used after other anticonvulsants have failed. This older group of patients should be closely monitored during treatment with Depakote ER for the development of acute liver injury with regular clinical assessments and serum liver testing. POLG mutation screening should be performed in accordance with current clinical practice [see Warnings and Precautions ( 5.1 )] . Fetal Risk Valproate can cause major congenital malformations, particularly neural tube defects (e.g., spina bifida). In addition, valproate can cause decreased IQ scores and neurodevelopmental disorders following in utero exposure. Valproate is therefore contraindicated for prophylaxis of migraine headaches in pregnant women and in women of childbearing potential who are not using effective contraception [see Contraindications ( 4 )] . Valproate should not be used to treat women with epilepsy or bipolar disorder who are pregnant or who plan to become pregnant unless other medications have failed to provide adequate symptom control or are otherwise unacceptable. Valproate should not be administered to a woman of childbearing potential unless other medications have failed to provide adequate symptom control or are otherwise unacceptable. In such situations, effective contraception should be used [see Warnings and Precautions ( 5.2 , 5.3 , 5.4 )] . A Medication Guide describing the risks of valproate is available for patients [see Patient Counseling Information ( 17 )] . Pancreatitis Cases of life-threatening pancreatitis have been reported in both children and adults receiving valproate. Some of the cases have been described as hemorrhagic with a rapid progression from initial symptoms to death. Cases have been reported shortly after initial use as well as after several years of use. Patients and guardians should be warned that abdominal pain, nausea, vomiting, and/or anorexia can be symptoms of pancreatitis that require prompt medical evaluation. If pancreatitis is diagnosed, valproate should ordinarily be discontinued. Alternative treatment for the underlying medical condition should be initiated as clinically indicated [see Warnings and Precautions ( 5.5 )] . WARNING: LIFE THREATENING ADVERSE REACTIONS See full prescribing information for complete boxed warning . Hepatotoxicity, including fatalities, usually during the first 6 months of treatment. Children under the age of two years and patients with mitochondrial disorders are at higher risk. Monitor patients closely, and perform serum liver testing prior to therapy and at frequent intervals thereafter ( 5.1 ) Fetal Risk, particularly neural tube defects, other major malformations, and decreased IQ ( 5.2 , 5.3 , 5.4 ) Pancreatitis, including fatal hemorrhagic cases ( 5.5 )","FDA/DailyMed SPL; status=boxed_warning_found; setid=0dc024ce-efc8-4690-7cb5-639c728fccac; published=Apr 13, 2026; title=DEPAKOTE ER (DIVALPROEX SODIUM) TABLET, EXTENDED RELEASE [ABBVIE INC.]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0dc024ce-efc8-4690-7cb5-639c728fccac",05-20-2026,0dc024ce-efc8-4690-7cb5-639c728fccac,"Apr 13, 2026","DEPAKOTE ER (DIVALPROEX SODIUM) TABLET, EXTENDED RELEASE [ABBVIE INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0dc024ce-efc8-4690-7cb5-639c728fccac,WARNING: LIFE THREATENING ADVERSE REACTIONS,34066-1,valproic acid; divalproex sodium; sodium valproate; valproate semisodium; valproate sodium; Convulex; Depacon; Depakene; Depakine; Depakote; Depakote ER; Depakote Sprinkles; Depakyn; Dyzantil; Epilim Chrono; Epilim Chronosphere; Epival; Stavzor; Epilim,b231b3dba34db071cc750cc6119e1c9ef6f10a853dd80a1714df95c71ce82d70
